Brand,Model,Processor,RAM_GB,Storage_GB,Screen_Size_Inches,Price_USD,Operating_System,Weight_KG,Release_Year
Dell,Model_7929,Intel i9,8.0,256,16.5,832.7861165680274,Linux,2.01,2024
Asus,Model_5756,Intel i9,16.0,2048,12.0,1216.1316190925993,macOS,3.16,2023
Razer,Model_5094,AMD Ryzen 7,64.0,512,13.5,,Windows 10,1.76,2021
Dell,Model_9254,Intel i9,16.0,256,14.4,661.118545600431,Windows 10,1.98,2019
Razer,Model_2349,Intel i7,64.0,512,14.7,1563.365116323247,Windows 11,1.66,2018
Razer,Model_4815,Intel i7,8.0,2048,17.7,$858.15,Windows 11,2.08,2019
HP,Model_6498,Intel i5,32.0,512,13.8,$1657.67,Windows 11,1.82,2022
Apple,Model_3854,Intel i7,64.0,512,16.8 inches,1073.2927082111157,Windows 11,1.95,2023
Acer,Model_3283,AMD Ryzen 7,16.0,512,14.9,1347.4641473047388,Windows 11,1.34,2018
Asus,Model_2143,Intel i5,8.0,2048,16.0,890.6039475085911,windows 10,2.51,2022
Microsoft,Model_5021,Intel i7,64.0,256,17.2,$1183.22,Linux,1.74,2023
Apple,Model_9991,Intel i7,32.0,256,18.9,1000.3085209167637,macOS,1.85,2020
Apple,Model_2444,AMD Ryzen 7,16.0,1024,16.8,532.6754583258637,Windows 10,1.88,2022
HP,Model_7468,AMD Ryzen 5,,512,13.9,700.4568877647221,Windows 10,0.86,2024
Dell,Model_9528,AMD Ryzen 7,16.0,256,13.1 inches,672.1587726783438,Linux,1.25,2018
Dell,Model_1004,Apple M1,8.0,1024,17.0,1373.3442763638,Windows 10,1.94,2024
HP,Model_2245,Apple M1,8.0,1024,16.0,1400.9685596395395,macOS,1.82,2022
,Model_2246,AMD Ryzen 7,8.0,0TB,14.1,1242.305769448184,Windows 11,1.06,2020
Acer,Model_6728,Apple M1,16.0,256,15.8,1746.170628767749,Linux,1.47,2021
Acer,Model_9589,Intel i9,32.0,2048,15.1,,Windows 11,2.04,2024
Razer,Model_1447,Intel i5,8.0,2048,15.4,1204.7177678917742,Windows 10,1.69,2022
Acer,Model_640,Intel i9,16.0,1024,15.5,1447.59613170153,Windows 10,1.61,2021
HP,Model_4216,AMD Ryzen 5,16.0,2048,15.2,932.7226624202083,Windows 11,1.29,2023
Acer,Model_7030,Intel i7,8.0,256,15.1,1010.7553259607346,Windows 11,0.94,2022
Microsoft,Model_3171,Intel i7,16.0,1024,15.5,1210.605426886093,Windows 11,1.9,2023
Microsoft,Model_9820,Intel i7,32.0,512,15.1,1451.0807065743236,Windows 10,1.87,2020
Lenovo,Model_6922,Apple M1,8.0,256,15.6,1273.2991545514337,macOS,1.57,2021
Lenovo,Model_2439,Intel i9,64.0,512,15.6,1322.7130143466811,macOS,2.61,2019
Lenovo,Model_9329,AMD Ryzen 5,16.0,1024,13.1,530.0542545794216,Windows 11,0.38,2023
Razer,Model_7718,AMD Ryzen 7,16.0,512,15.1,873.0905905311864,Linux,2.19,2018
Acer,Model_5617,AMD Ryzen 7,64.0,1024,15.7,1616.932554704857,Windows 10,1.16,2019
Lenovo,Model_1992,Intel i7,16.0,1024,14.7,853.6183574855136,macOS,2.24,2024
Lenovo,Model_6866,Intel i9,64.0,1024,15.3,1285.972005122787,Linux,1.61,2018
Lenovo,Model_2762,Apple M1,64.0,2048,16.7,960.2975377683416,macOS,1.97,2021
Razer,Model_466,Intel i7,,512,16.7,965.075920860725,Windows 11,1.91,2024
Apple,Model_8617,AMD Ryzen 5,64.0,1024,15.0,1112.8092377677788,macOS,,2023
Apple,Model_4019,Intel i5,32.0,512,18.1,,macOS,2.14,2021
Acer,Model_6135,Intel i7,8.0,512,15.5,1806.7352383239224,Windows 11,1.75,2024
Apple,Model_5338,Intel i9,32.0,1024,16.4,1005.3394954859185,Windows 10,1.9,2018
HP,Model_2854,AMD Ryzen 5,,512,20.0,1065.568414661292,Linux,1.35,2024
Dell,Model_2405,Intel i5,64.0,512,16.4,,Linux,1.84,2021
Asus,Model_6549,Intel i9,,1024,15.4,1459.147299502249,Windows 11,1.9,2020
Lenovo,Model_3956,AMD Ryzen 5,64.0,1024,16.4,534.4538573151309,Windows 11,1.4,2022
HP,Model_8645,Apple M1,16.0,2048,14.7,1097.5284815205086,Windows 10,1.93,2018
Lenovo,Model_3641,Apple M1,32.0,1024,16.6,772.7895826523253,Windows 11,1.61,2018
Lenovo,Model_2498,Intel i5,64.0,2048,13.0,1744.8425550645566,Windows 11,2.39,2020
Dell,Model_6490,AMD Ryzen 5,16.0,512,14.5,1262.832637499541,Windows 10,0.88,2021
Dell,Model_6095,Intel i9,16.0,256,14.0,953.6469666915111,macOS,2.17,2018
Acer,Model_5092,Apple M1,16.0,2048,14.0,1148.5500958667676,Windows 11,2.97,2023
Dell,Model_38,Intel i5,64.0,256,13.8,1781.5184208289002,macOS,,2023
Asus,Model_2334,Intel i7,32.0,512,13.8,1602.88799893623,Windows 11,2.09,2022
Asus,Model_5697,Intel i7,8.0,512,16.4,1552.0715825814175,macOS,2.21,2024
Razer,Model_9454,Intel i7,64.0,256,13.8,677.7593416740542,Linux,2.7,2023
Lenovo,Model_6367,Apple M1,,1024,13.0,$1259.75,macOS,1.28,2022
Lenovo,Model_9257,Intel i9,,512,14.8,1447.5124942532639,Linux,0.74,2019
HP,Model_7550,Intel i9,32.0,256,15.2,1704.3063790897531,Linux,1.44,2024
Lenovo,Model_4485,AMD Ryzen 5,8.0,512,16.2,1164.6819269061634,macOS,1.88,2018
Microsoft,Model_5003,Intel i9,64.0,1024,16.1,1857.3732136173267,Linux,1.8,2024
HP,Model_8629,Intel i5,32.0,1024,15.5,1105.9253229302508,Windows 11,2.0,2022
Dell,Model_9433,Intel i9,,1024,16.4,1043.0232932469814,Linux,2.02,2019
Microsoft,Model_4767,Intel i7,8.0,1024,18.6,1132.8913894662533,Windows 11,2.54,2023
Microsoft,Model_2891,AMD Ryzen 5,,2048,15.2,1292.1861948636813,Linux,1.53,2020
HP,Model_6858,Intel i9,8.0,2048,14.1,1224.8947086241517,Linux,1.72,2021
HP,Model_155,Apple M1,64.0,256,15.8,536.4124168429415,Linux,1.53,2024
Lenovo,Model_6414,AMD Ryzen 7,8.0,256,13.7,1186.4664230591227,macOS,2.18,2020
Razer,Model_5221,Intel i9,8.0,256,14.0,1233.6019149925808,macOS,1.47,2024
Razer,Model_8530,Intel i7,16.0,256,17.1 inches,1566.0033735694851,Windows 11,2.76,2024
Asus,Model_2102,AMD Ryzen 5,8.0,512,13.9,806.1824062786295,macOS,2.04,2020
HP,Model_6492,Intel i9,8.0,256,14.1,2035.3572456260845,Windows 10,1.74,2023
Microsoft,Model_8539,AMD Ryzen 5,,256,15.6,1801.8063451137514,macOS,1.94,2019
Lenovo,Model_6457,Intel i9,64.0,2048,16.0,1121.6966372020668,macOS,2.63,2019
Lenovo,Model_3029,AMD Ryzen 5,32.0,256,18.4,1093.4145758975271,Windows 11,2.17,2021
Razer,Model_2261,Intel i5,64.0,2048,14.8,962.9693698745997,Linux,2.07,2024
Lenovo,Model_1850,AMD Ryzen 7,16.0,512,17.1,1286.1473509977973,Windows 11,2.01,2023
Lenovo,Model_7041,Apple M1,64.0,512,13.4,8996.014117364088,Windows 10,1.73,2020
HP,Model_6713,Intel i7,32.0,256,14.5,1391.732549466076,Windows 11,1.81,2023
Acer,Model_4033,AMD Ryzen 7,16.0,256,12.6,1490.9947488967491,Windows 11,2.07,2023
HP,Model_2056,Apple M1,16.0,512,15.6,1528.9533335243514,Windows 11,2.51,2022
Razer,Model_3840,Intel i7,8.0,512,15.7,1811.6701349332202,Windows 10,1.72,2019
Dell,Model_3206,Intel i9,16.0,256,15.4,842.7867908305291,Linux,1.58,2018
Lenovo,Model_2718,AMD Ryzen 5,16.0,256,15.7,132.12785333435158,Windows 11,1.66,2018
Asus,Model_2540,AMD Ryzen 5,64.0,1TB,14.4,969.1730861420085,macOS,1.82,2023
Dell,Model_3631,AMD Ryzen 7,16.0,2048,16.7,1149.6429298016296,Linux,1.39,2018
Razer,Model_3279,AMD Ryzen 7,8.0,2048,16.7,1761.9161174671144,Windows 10,1.39,2023
Acer,Model_6733,Apple M1,32.0,0TB,15.3,1119.9182945761524,Windows 10,2.06,2021
Dell,Model_800,AMD Ryzen 5,,2048,15.0,865.1389815499069,Windows 10,,2023
Microsoft,Model_6136,,32.0,256,16.1,1542.906012006225,macOS,1.92,2022
Acer,Model_7238,Apple M1,8.0,512,16.6,1623.760359271545,Linux,0.97,2020
Dell,Model_8211,Apple M1,16.0,1024,14.0,971.6252671920206,Linux,1.24,2022
Asus,Model_7308,AMD Ryzen 5,64.0,1024,16.4,1286.578138394565,Windows 10,1.27,2022
Microsoft,Model_5569,Intel i9,8.0,256,17.4,1092.7291572732088,Linux,1.48,2023
Microsoft,Model_2202,Intel i7,8.0,256,15.2,1121.5204452775952,Windows 11,1.77,2024
Razer,Model_2006,AMD Ryzen 5,,2048,16.2,1473.1656578295697,Linux,1.79,2018
Lenovo,Model_8208,AMD Ryzen 5,32.0,2048,18.6,494.0535827226554,Windows 10,2.08,2021
HP,Model_2139,Intel i5,64.0,256,16.4,$2294.58,macOS,2.53,2022
Lenovo,Model_4259,Apple M1,,256,12.0,$1067.17,macOS,1.87,2022
Dell,Model_498,AMD Ryzen 7,16.0,1024,18.6,1610.3157719336864,macOS,1.56,2022
Microsoft,Model_134,Intel i7,16.0,256,16.2,,Windows 10,2.52,2024
Razer,Model_3113,Intel i7,,2048,15.7,1423.0484014011263,Windows 11,2.64,2020
Lenovo,Model_8298,AMD Ryzen 7,,512,14.6,1164.0308834749312,Windows 10,1.61,2023
Lenovo,Model_5234,AMD Ryzen 7,16.0,1TB,14.7,1843.1653731851852,Linux,1.39,2018
Microsoft,Model_5591,Intel i5,8.0,256,14.3,2297.4597835956183,Linux,1.87,2023
Microsoft,Model_8424,Intel i7,16.0,2048,15.4,154.06687951127174,Windows 11,1.8,2024
Acer,Model_6029,,,256,17.8,69.79814156284077,Linux,2.22,2020
Lenovo,Model_5408,Intel i5,,2048,17.0,2065.757465330056,Windows 11,,2018
HP,Model_4111,AMD Ryzen 5,64.0,512,17.0,1569.3823765869563,Windows 10,1.73,2022
Microsoft,Model_1492,AMD Ryzen 5,,1024,16.7,1707.1135711672355,Windows 10,1.22,2018
Asus,Model_5224,Apple M1,,1024,16.8,871.0424700803628,Windows 11,,2019
Dell,Model_1698,Intel i9,32.0,2048,16.4,462.7961282844741,macOS,1.56,2024
Lenovo,Model_1591,Apple M1,16.0,2048,13.5,1185.1144574505538,macOS,2.36,2020
Acer,Model_2038,Apple M1,16.0,1024,16.5,$1278.34,Windows 10,1.45,2019
Dell,Model_6335,AMD Ryzen 5,64.0,2048,16.9 inches,783.5941140395066,Linux,2.78,2022
Lenovo,Model_3054,AMD Ryzen 5,16.0,2048,14.5,1372.0931851953908,Windows 11,1.36,2022
Lenovo,Model_3135,Intel i5,32.0,1024,19.6,1096.2135844159163,Windows 11,0.97,2019
Microsoft,Model_7821,Intel i5,32.0,256,14.1,739.4675810056251,Windows 11,1.07,2020
HP,Model_8254,Apple M1,,256,11.2,$1593.20,macOS,2.94,2022
Microsoft,Model_840,Apple M1,32.0,1024,13.2,,Linux,0.86,2023
Asus,Model_6435,Apple M1,8.0,2048,16.1,653.0090572892317,Windows 11,1.53,2021
Razer,Model_9368,AMD Ryzen 5,16.0,256,17.3,1139.1936847769814,Windows 11,1.96,2020
Acer,Model_1365,Intel i9,64.0,512,17.1,1265.173465767802,Windows 10,2.78,2023
Lenovo,Model_8488,Intel i5,,512,18.2,1139.4608251882332,Windows 10,1.65,2020
Lenovo,Model_7689,AMD Ryzen 7,64.0,1024,16.6,1005.9095107564443,Windows 11,2.57,2024
Dell,Model_9796,AMD Ryzen 7,8.0,2048,12.4,720.7437553777963,Linux,2.2,2022
Razer,Model_545,AMD Ryzen 5,,512,14.7,1519.0519582156317,windows 10,1.69,2023
Lenovo,Model_4339,,8.0,256,12.3,679.2054231222278,Windows 10,3.13,2022
HP,Model_1915,AMD Ryzen 5,64.0,512,16.6,973.6556316609226,Linux,1.36,2021
Lenovo,Model_7666,Intel i7,32.0,1024,16.1 inches,$1166.22,Windows 11,1.48,2019
Razer,Model_8134,AMD Ryzen 7,32.0,2048,14.5,1472.0724299794065,Linux,1.4,2022
Microsoft,Model_2592,Intel i9,8.0,1024,14.4 inches,$1142.06,Windows 11,1.46,2021
HP,Model_8348,Intel i9,16.0,256,15.3,515.7428180507716,Windows 10,2.58,2020
Lenovo,Model_9134,Intel i9,32.0,256,15.3,1521.2137054775837,macOS,1.95,2020
Microsoft,Model_6370,Intel i9,64.0,512,15.3,989.0637297882238,Windows 10,1.54,2023
Razer,Model_3434,Intel i9,64.0,2048,15.5,1689.6680169129324,Windows 10,1.78,2021
Apple,Model_5401,AMD Ryzen 5,64.0,2048,14.5,1640.4898974126074,Linux,2.27,2019
Asus,Model_5385,AMD Ryzen 7,16.0,512,12.9,$904.23,Windows 11,1.48,2021
Asus,Model_8734,AMD Ryzen 5,16.0,1024,14.5,947.7515495397837,Windows 10,1.57,2020
Dell,Model_2272,Apple M1,,256,14.6,1331.1788229631072,Windows 11,2.28,2022
HP,Model_9186,AMD Ryzen 5,,256,16.1,1744.8735950599003,Windows 11,1.86,2021
Asus,Model_6495,AMD Ryzen 5,64.0,512,13.4,1414.3014474004406,macOS,0.51,2019
Dell,Model_723,AMD Ryzen 5,16.0,2048,15.5 inches,1580.6560249298461,Windows 10,1.48,2024
HP,Model_4693,AMD Ryzen 5,16.0,256,17.4,,Windows 10,1.83,2018
Apple,Model_2671,Intel i9,16.0,256,18.9,1610.8280990920496,Linux,2.14,2020
Dell,Model_1079,Intel i9,8.0,2048,16.5 inches,1166.8108377393546,Windows 11,1.35,2023
Razer,Model_9226,Intel i9,64.0,1024,17.1,1368.4018596394258,Windows 11,1.85,2021
Razer,Model_9520,Intel i5,16.0,1024,15.5,739.2391950532543,Windows 11,1.39,2024
Dell,Model_2133,AMD Ryzen 5,8.0,256,15.0,1295.9431470210113,Windows 10,1.46,2019
Acer,Model_2171,Intel i7,,512,14.4,$1473.06,Linux,1.25,2021
Razer,Model_4616,Intel i5,64.0,1024,13.1 inches,698.0243833857352,Linux,1.93,2019
Lenovo,Model_4577,Intel i7,32.0,2TB,14.7,882.8377901437568,macOS,3.31,1995
Lenovo,Model_9211,Intel i5,8.0,1024,16.4,1431.2566094363033,Windows 10,2.26,2024
Apple,Model_8511,Intel i5,16.0,512,13.8 inches,1148.6866977053442,macOS,2.11,2022
Dell,Model_9860,Intel i9,8.0,256,17.7,108.32819696461866,Windows 10,2.09,2019
Lenovo,Model_1568,Intel i7,64.0,2048,12.0,836.7680446322724,Linux,2.12,2022
Apple,Model_9001,AMD Ryzen 5,16.0,256,14.9,456.66374105827106,Windows 11,1.58,2019
Asus,Model_2675,Intel i7,32.0,1024,12.6,1498.0956551446673,macOS,2.24,2024
Asus,Model_99,Intel i9,64.0,1024,16.8,1311.3781349676026,Linux,,2021
Razer,Model_1549,Intel i7,16.0,1024,15.1,1749.0429213619514,macOS,1.94,2024
Acer,Model_9661,AMD Ryzen 7,8.0,512,17.1,$1000.12,Linux,1.04,2023
Lenovo,Model_9869,AMD Ryzen 7,8.0,256,15.8,1336.5110616523739,macOS,1.9,2022
HP,Model_9885,AMD Ryzen 5,8.0,1024,16.4,749.437412184561,Linux,2.59,2018
Microsoft,Model_5434,Intel i7,64.0,512,18.7,696.370864942454,Windows 10,2.07,2023
Lenovo,Model_6823,Intel i9,32.0,2048,14.9,1275.3635041557054,Windows 10,1.85,2021
Microsoft,Model_9855,AMD Ryzen 7,32.0,512,15.2,1449.2135910891918,Windows 10,1.98,2018
Apple,Model_130,Intel i7,16.0,256,15.6,$1456.55,macOS,1.17,2021
Razer,Model_7544,AMD Ryzen 7,32.0,256,15.5,1012.4523921197168,Windows 10,1.96,2021
HP,Model_9057,Intel i5,8.0,512,13.7,488.73800638327964,Windows 11,1.3,2018
HP,Model_1050,Apple M1,16.0,512,14.6,1644.224910132507,macOS,2.73,2019
Dell,Model_670,AMD Ryzen 5,eight GB,256,18.6,1319.7475844120718,Windows 11,1.47,2023
Asus,Model_1944,Intel i5,64.0,256,13.9,1652.1413318392529,macOS,2.32,2019
Dell,Model_8715,Intel i7,,256,15.2 inches,1014.0690124344012,Windows 10,2.47,2018
Microsoft,Model_465,Intel i5,16.0,256,16.1,1819.9486816637059,Windows 10,1.89,2021
Acer,Model_3492,Intel i9,16.0,256,17.7,1248.6793631447329,macOS,2.57,2020
Lenovo,Model_8808,AMD Ryzen 7,32.0,1024,18.7,819.0132101570326,Linux,1.83,2021
Apple,Model_7427,AMD Ryzen 7,,512,15.2,1018.3681906560112,macOS,1.71,2019
Dell,Model_9384,Apple M1,32.0,512,13.2,935.9829127405877,Linux,2.56,2021
Dell,Model_1208,Apple M1,,1024,15.6,1626.7347822567672,Linux,1.39,2019
HP,Model_1947,Intel i7,,256,18.5,959.0355511869624,Windows 11,0.67,2024
Acer,Model_237,Apple M1,16.0,512,16.7,1389.0182070209644,Windows 11,1.22,2019
Apple,Model_5768,Intel i7,16.0,512,17.1 inches,422.0920812598504,Windows 11,1.47,2018
Lenovo,Model_191,Intel i5,,256,13.4,1185.1303060060661,Linux,2.08,2023
Razer,Model_617,Intel i7,,2048,15.9,988.2230225251617,Windows 11,1.69,2019
Lenovo,Model_2043,Intel i9,32.0,1024,17.5 inches,,Windows 10,2.16,2019
Microsoft,Model_6058,AMD Ryzen 7,,512,17.4,920.873062721675,Windows 11,1.57,2024
Dell,Model_6526,Intel i5,8.0,256,14.5,$1559.07,Linux,1.8,2018
Lenovo,Model_8685,Intel i7,64.0,2048,16.3,1739.6255691888523,macOS,1.89,2023
HP,Model_9347,Apple M1,32.0,2048,15.5,778.6492535132295,macOS,2.1,2019
HP,Model_543,,8.0,1024,16.2,1034.6989224185022,Windows 11,1.83,2023
Asus,Model_1460,AMD Ryzen 5,8.0,0TB,12.9,1141.6549783738556,Windows 11,2.56,2024
Acer,Model_1033,Intel i5,32.0,256,15.9,884.6623495038714,Windows 11,0.92,2019
Razer,Model_9550,Intel i5,8.0,2048,13.4,1054.631501439653,Windows 10,1.96,2021
Dell,Model_7026,AMD Ryzen 7,32.0,2048,15.4,1269.5891774120648,Linux,1.95,2022
Lenovo,Model_3024,,8.0,256,15.6,,Windows 10,1.76,2022
Microsoft,Model_7372,Intel i5,8.0,2048,15.5,1348.3287620711762,Windows 10,0.68,2024
HP,Model_265,AMD Ryzen 7,32.0,512,15.8,1734.5136254001538,Windows 10,2.13,2019
HP,Model_5115,,,256,15.8,$1003.28,Windows 10,1.45,2022
Apple,Model_4312,Intel i7,8.0,2048,17.2,1729.351791560224,Windows 10,1.74,2023
Acer,Model_3713,AMD Ryzen 7,8.0,512,17.2,1286.8935214681976,Linux,2.5,2018
HP,Model_9457,AMD Ryzen 5,32.0,256,17.4,801.3671390912684,Windows 11,1.77,2021
HP,Model_4823,AMD Ryzen 5,64.0,256,15.0,1863.6853007147572,Linux,0.87,2022
Dell,Model_5289,AMD Ryzen 5,16.0,512,16.6,1199.5798890710237,Linux,1.87,2018
Razer,Model_6949,Apple M1,32.0,1024,16.6,887.0535799512419,macOS,2.23,2019
Asus,Model_5418,,64.0,1TB,14.5,2147.9619729503484,Linux,1.95,2018
Apple,Model_1864,Apple M1,32.0,256,15.3,1478.5817535464387,Linux,1.78,2019
Acer,Model_9923,Intel i5,64.0,2048,15.0,$989.78,macOS,1.9,2024
Lenovo,Model_8435,AMD Ryzen 7,64.0,2048,12.5,1927.730224161788,Windows 11,1.73,2018
Dell,Model_4309,Intel i5,8.0,256,15.7,$1989.67,Linux,1.96,2020
Razer,Model_3766,Apple M1,32.0,512,17.1,1585.604940552486,Windows 11,1.55,2021
HP,Model_511,Intel i7,32.0,1024,14.9,1152.480397011133,Windows 11,0.23,2020
Asus,Model_2275,AMD Ryzen 5,64.0,2048,17.1,1916.6049396555736,Linux,2.11,2020
Asus,Model_62,Intel i5,32.0,1024,16.1,916.9864332470333,macOS,2.48,2021
Asus,Model_5013,AMD Ryzen 7,8.0,256,17.6,925.6950009920627,Linux,3.01,2022
HP,Model_2028,AMD Ryzen 7,16.0,2048,14.6,901.5971325216369,Windows 11,1.85,2019
Dell,Model_2209,Intel i5,16.0,1024,15.0,1508.8647126608937,Windows 10,2.06,2022
Asus,Model_133,AMD Ryzen 7,32.0,1024,14.1,1155.4155969672875,Linux,1.35,2024
Lenovo,Model_2281,Apple M1,32.0,2048,17.4,1321.1453467140013,Windows 10,1.63,2022
Dell,Model_5916,Intel i9,32.0,256,13.8,1658.9544339553897,Windows 11,1.54,2021
Asus,Model_9237,Intel i5,8.0,256,18.1,1820.4515610486842,Linux,1.48,2018
Lenovo,Model_9652,Intel i9,64.0,1024,14.1,1738.297680458315,Windows 11,1.78,2020
Microsoft,Model_4785,AMD Ryzen 7,16.0,0TB,14.7,689.3274406012961,Linux,2.58,2024
Lenovo,Model_3793,AMD Ryzen 7,64.0,2048,15.3,1064.750191501121,Windows 10,1.69,2020
Apple,Model_7163,Apple M1,32.0,256,14.6,604.3970040385516,Windows 10,2.14,2021
Apple,Model_2690,Intel i5,64.0,0TB,16.2,2012.2957879480423,macOS,1.58,2019
Apple,Model_6706,AMD Ryzen 5,,256,15.9,916.4722949281004,Windows 11,1.54,2024
Lenovo,Model_1833,AMD Ryzen 7,,1024,14.6,1066.9247281423793,Linux,1.97,2023
Acer,Model_6831,Intel i7,64.0,256,14.9,2025.7275249127772,Windows 10,1.32,2024
Lenovo,Model_2453,Intel i7,32.0,1024,13.3,1469.533460115962,Windows 10,0.84,2022
HP,Model_8800,Intel i9,32.0,512,14.6,1466.1736708430112,Windows 10,1.2,2020
HP,Model_1127,AMD Ryzen 5,8.0,2048,14.4,421.2960658160549,Windows 10,2.23,2019
Lenovo,Model_6241,Intel i7,32.0,256,16.2,1335.5615723104404,Windows 11,2.03,2024
HP,Model_2826,Intel i7,64.0,2048,16.7,1179.591135313151,Windows 11,2.69,2019
Acer,Model_2014,Intel i9,16.0,256,15.4,1554.8537116618988,Windows 11,1.73,2023
HP,Model_1130,AMD Ryzen 5,16.0,1024,17.5,471.3629550572524,Windows 11,2.39,2020
Microsoft,Model_9778,Intel i7,16.0,256,15.8,1041.5086708618128,macOS,2.42,2020
Lenovo,Model_2057,Intel i7,64.0,512,14.6,918.2793655881724,Linux,2.4,2023
Acer,Model_6987,Intel i5,8.0,2048,16.5,918.2963440301296,Windows 10,2.02,2020
Asus,Model_7125,Intel i5,8.0,256,17.8,1258.3223552928803,Linux,1.38,2024
Dell,Model_7965,Intel i5,,1TB,17.1,1211.4056800800179,macOS,0.9,2022
HP,Model_5264,AMD Ryzen 5,64.0,1024,13.1,940.3705859047027,Windows 11,2.1,2023
Dell,Model_8806,Apple M1,64.0,1TB,14.8,$1313.37,Linux,0.92,2020
Razer,Model_7613,Intel i5,8.0,256,14.0,1254.9661392666485,Windows 10,1.22,2023
Dell,Model_9802,AMD Ryzen 7,8.0,512,15.6,1109.6675182665958,Windows 10,1.57,2018
Acer,Model_1180,Intel i9,32.0,2048,13.8,1977.8668487010002,macOS,1.38,2019
Lenovo,Model_2237,AMD Ryzen 7,8.0,512,16.5,1343.7035273426188,Windows 10,1.84,2020
Acer,Model_6768,Intel i5,16.0,2048,15.2,710.3566275090534,Windows 11,1.17,2022
Dell,Model_802,Intel i7,8.0,2048,17.7,897.6927190052668,Windows 10,1.96,2023
HP,Model_8177,Intel i5,8.0,2048,12.8 inches,912.5717452809854,Linux,1.99,2018
Dell,Model_362,AMD Ryzen 7,8.0,1024,17.7,1790.55548383624,macOS,2.6,2018
Apple,Model_2622,AMD Ryzen 5,64.0,256,15.8,1341.5303740962868,macOS,1.87,2024
Dell,Model_6212,Intel i9,32.0,1024,17.3,1295.864211713119,Linux,2.17,2024
Microsoft,Model_318,AMD Ryzen 5,,1024,16.6,1667.0155494502326,Windows 10,1.55,2018
Apple,Model_231,Intel i9,32.0,2048,12.9,1569.669739857486,Windows 11,1.83,2022
Microsoft,Model_9637,Intel i7,64.0,0TB,17.5,732.8573258346009,Windows 11,1.49,2022
Microsoft,Model_568,AMD Ryzen 5,64.0,1024,15.0,$665.15,macOS,1.49,2023
Apple,Model_8363,Intel i7,16.0,2048,16.7,$1080.25,Linux,2.06,2020
Asus,Model_6814,Intel i7,64.0,256,15.2,900.146897282474,Windows 10,1.92,2020
Acer,Model_3998,Intel i7,,2048,16.8,1524.1805471493153,windows 10,,2018
Dell,Model_2300,AMD Ryzen 5,,512,15.6,$732.13,Windows 10,1.34,2020
Asus,Model_1926,Intel i7,,256,14.9,1735.8453644770375,Windows 11,2.52,2023
Microsoft,Model_9911,Intel i9,64.0,0TB,14.0,1194.3413987695224,Windows 11,1.94,2021
Razer,Model_6907,Intel i7,64.0,512,16.7,449.29557574970454,macOS,2.02,2024
Asus,Model_5724,Intel i9,32.0,256,16.2,$1370.91,Windows 11,1.53,2023
Dell,Model_5150,Intel i9,32.0,512,15.2,1799.17269776855,Windows 10,1.96,2023
Razer,Model_7576,Intel i7,,512,16.6,1363.6842999001713,Windows 10,0.96,2024
Acer,Model_1078,AMD Ryzen 5,64.0,2048,12.6,1954.0895707192672,Windows 10,1.36,2023
Asus,Model_8991,Intel i5,16.0,2048,14.9,657.3743352689035,Windows 10,1.1,2018
Dell,Model_7831,AMD Ryzen 7,16.0,256,13.8,1190.928526858011,macOS,1.65,2018
Acer,Model_2517,AMD Ryzen 5,,512,15.8,1017.7407178171038,Windows 10,0.98,2020
Acer,Model_6988,Intel i7,16.0,512,15.3,221.79927248903687,macOS,1.46,2023
Asus,Model_494,Apple M1,,256,15.4,1299.555409257787,Windows 11,2.04,2018
Asus,Model_944,Intel i5,64.0,512,16.8,1824.943533633172,Windows 11,1.9,2018
HP,Model_9769,Intel i7,32.0,256,15.3,1063.852364267079,macOS,1.7,2018
Microsoft,Model_4001,Intel i9,8.0,1024,17.2,1372.01673462394,Linux,0.46,2023
Microsoft,Model_7190,Intel i5,8.0,1024,14.5,1103.2597126770245,Linux,1.44,2021
Microsoft,Model_8569,,64.0,512,17.4,1227.5086987958769,macOS,2.06,2021
Apple,Model_4004,AMD Ryzen 5,16.0,256,15.7,$595.48,Windows 10,1.65,2019
Asus,Model_6683,Intel i7,32.0,256,16.0,834.530265055607,Mac OS,0.55,2022
Dell,Model_1003,Intel i9,16.0,2048,16.3,1773.681169501198,Windows 11,1.3,2024
Apple,Model_464,Intel i5,64.0,2048,16.1,682.3538101114668,Linux,1.4,2021
Microsoft,Model_2127,AMD Ryzen 7,64.0,256,15.5,1166.1754118934336,Linux,,2020
Acer,Model_5037,Intel i5,,1024,17.9,1615.4424678068158,macOS,2.18,2022
Acer,Model_4272,AMD Ryzen 7,16.0,512,14.9,857.3119984365364,macOS,1.64,2022
Acer,Model_4142,Intel i7,8.0,256,12.8,1379.5506169632956,Windows 10,1.12,2023
HP,Model_7246,AMD Ryzen 5,8.0,1024,14.6,532.1730684350011,Windows 10,1.94,2019
Razer,Model_2546,Intel i9,16.0,2048,16.5,1206.605604719689,Windows 10,1.67,2019
Razer,Model_2392,Intel i5,32.0,2048,14.9,621.983451768166,Windows 11,1.6,2022
Razer,Model_3413,Apple M1,64.0,2048,17.7,1372.0342398701728,Windows 11,1.17,2023
Razer,Model_1740,AMD Ryzen 5,8.0,256,12.8,613.7514784540913,macOS,2.45,2020
Lenovo,Model_5202,Intel i9,32.0,512,16.5,1569.6663935339297,Windows 10,1.73,2023
Dell,Model_7424,Intel i7,16.0,2048,14.2,1015.9677161170563,Linux,1.2,2021
